z_obs pos_0[rad] pos_1[rad] mag_SDSS_u mag_SDSS_g mag_SDSS_r mag_SDSS_i mag_SDSS_z mag_J mag_H mag_K Mstar
0.900307 -0.000900100015594 -0.00119092366839 25.4613 25.4877 25.4077 24.8829 24.6032 24.503 24.3991 24.3943 7.03122810646
0.895136 -0.000701500015594 -0.00125212366839 26.4714 26.3782 26.046 25.4381 25.0233 24.7209 24.4948 24.3818 7.5850211395
0.895683 -0.000911700015594 -0.00108862366839 26.5176 26.4845 26.2409 25.6194 25.2297 24.9978 24.8235 24.7516 7.0074564183
0.926726 -0.000918200015594 -0.00120952366839 24.4268 24.3108 23.785 23.039 22.4702 22.0535 21.8089 21.6853 9.64519514677
0.895658 -0.000865600015594 -0.00127812366839 25.9514 25.8607 25.467 24.7976 24.305 23.9372 23.7026 23.6004 7.19431103782
0.895906 -0.000892400015594 -0.000894823668394 28.4954 27.7938 26.6 25.6255 25.0275 24.61 24.4207 24.3903 7.31556164596
0.868091 -0.000891200015594 -0.00130082366839 24.2322 24.0176 23.3678 22.6109 22.1036 21.6821 21.3258 21.1056 9.84941353093
0.930333 -0.00130870001559 -0.00125842366839 25.8494 25.987 26.0826 25.758 25.5654 25.4845 25.431 25.4641 7.08163634813
0.931594 -0.000526100015594 -0.000828623668394 26.4004 26.3366 25.905 25.2025 24.6535 24.2421 23.9957 23.8684 7.86097155869
0.895436 -0.000987100015594 -0.000817623668394 26.1851 26.0371 25.431 24.6256 24.0596 23.6617 23.4397 23.3418 7.9197409506
0.936386 -0.000687400015594 -0.00129892366839 26.4795 26.4454 26.2682 25.6893 25.3714 25.2355 25.1085 25.0944 6.9741491482
0.935969 -0.00121020001559 -0.00125212366839 25.0985 25.0916 24.9123 24.3484 23.9894 23.7803 23.6233 23.5516 8.04847885948
0.942131 -0.00118730001559 -0.00130932366839 24.1502 24.2696 24.3766 24.0638 23.9262 23.9567 23.9506 24.0079 8.02812662105
0.867946 -0.000932300015594 -0.00124122366839 26.1363 26.0942 25.8419 25.2361 24.8411 24.5943 24.4212 24.3438 7.30057332852
0.936293 -0.00137790001559 -0.000991823668394 26.2256 26.0162 25.256 24.4174 23.7667 23.2767 22.9779 22.817 8.91065867964
0.895591 -0.00105940001559 -0.00136982366839 27.145 26.9103 26.199 25.4524 24.8184 24.2612 23.8973 23.6883 8.02659702674
0.917661 -0.00105440001559 -0.000761823668394 27.4703 27.3213 26.7977 25.969 25.5043 25.2308 25.0747 25.0691 7.46190852714
0.927603 -0.000944300015594 0.000854306331606 25.2334 25.222 25.0401 24.4386 24.111 23.9654 23.8394 23.8214 7.09889838974
0.91646 -0.00140620001559 0.000915126331606 26.123 25.6796 24.4534 23.5126 22.8178 22.2452 21.813 21.4829 9.79667410273
0.891743 -0.00104550001559 0.00126822633161 26.527 26.5048 26.3323 25.7624 25.4339 25.267 25.1377 25.1139 6.27310029218
0.926866 -0.00140900001559 0.000848016331606 24.1816 24.029 23.6006 22.9702 22.5014 22.1185 21.8182 21.6383 9.39956204729
0.894402 -0.000980200015594 0.00111252633161 24.6049 24.3368 23.6106 22.8177 22.2597 21.8146 21.4759 21.2802 10.1213744054
0.885695 -0.000990000015594 0.000464996331606 25.2703 25.1396 24.7239 24.0301 23.6504 23.4581 23.3062 23.2436 8.02898947576
0.903845 -0.000532200015594 0.00143673633161 24.9908 24.9093 24.5466 23.9288 23.4432 23.0479 22.7663 22.6101 8.93482692138
0.896278 -0.000513000015594 0.000758926331606 28.2089 27.5204 26.2573 25.2281 24.5636 24.1299 23.8915 23.7821 7.53484736769
0.8955 -0.000640200015594 2.37763316062e-05 23.7832 23.5278 22.6186 21.7897 21.0949 20.4643 20.0323 19.767 10.5277036918
0.879988 -0.000594500015594 -0.000537223668394 26.8953 26.8455 26.4811 25.804 25.3042 24.9393 24.7115 24.5937 7.5616366658
0.946911 -0.000630800015594 0.000319856331606 23.7678 23.7034 23.4153 22.7898 22.3653 22.0928 21.904 21.8095 9.5726669333
0.880577 -0.00129680001559 -0.000166223668394 24.5798 24.5944 24.4494 23.8927 23.5515 23.3692 23.2293 23.1782 8.58839464474
0.866029 -0.00126030001559 -0.000567523668394 25.4362 25.0881 23.9227 22.9682 22.2467 21.5614 20.9905 20.5795 9.7893869695
0.93028 -0.00109760001559 0.000292146331606 26.0623 26.0442 25.822 25.2548 24.8406 24.5423 24.3438 24.2405 7.65506320928
0.868955 -0.00108840001559 -0.000630023668394 25.419 25.3652 25.0627 24.4004 23.9885 23.742 23.5686 23.4979 8.64152221852
0.922178 -0.000659100015594 -0.000290423668394 28.5084 27.9183 26.5986 25.5831 24.8661 24.3473 24.0438 23.8826 6.91840453666
0.922482 -0.000672000015594 -0.000238023668394 24.4921 24.426 24.1651 23.573 23.1719 22.9084 22.7199 22.6239 9.14691499998
0.881669 -0.00134050001559 0.00104786633161 25.9954 25.8165 25.307 24.5555 24.0963 23.7974 23.572 23.4596 8.15766095381
0.895496 -0.000444700015594 0.000900136331606 24.6151 24.4831 24.0393 23.3443 22.881 22.559 22.3192 22.1903 9.14532960884
0.913424 -0.000828300015594 0.00144677633161 24.1134 23.8091 22.9895 22.1629 21.5847 21.0996 20.7383 20.52 9.78758816392
0.91588 -0.000629700015594 0.000551366331606 29.0275 28.1905 26.6859 25.7236 24.9498 24.3392 24.0296 23.876 6.94880420729
0.916774 -0.000647600015594 0.000735406331606 25.6129 25.491 25.1406 24.4752 24.0949 23.8785 23.6963 23.6345 7.25253791592
0.924429 -0.00144670001559 0.000465596331606 25.7978 25.615 24.6536 23.828 23.0141 22.3518 21.9817 21.7588 10.2728154674
0.913335 -0.00142750001559 0.00133274633161 24.9401 25.0203 24.9938 24.5172 24.2302 24.0879 23.9685 23.9342 8.60791669526
0.866484 -0.00109230001559 0.00108937633161 26.5126 26.411 25.9527 25.2208 24.7025 24.3367 24.1323 24.0612 6.76660725607
0.924847 -0.00126410001559 0.000866586331606 26.6306 26.4908 26.0196 25.3944 24.8652 24.3882 24.0533 23.8658 8.09463194334
0.916431 -0.000696200015594 0.000547446331606 24.3558 24.0701 23.2023 22.358 21.7818 21.2273 20.725 20.384 10.2330469744
0.864313 -0.000488700015594 0.000776326331606 23.977 23.8295 23.3651 22.7125 22.2174 21.8054 21.4966 21.3197 9.50144464805
0.94739 -0.000486100015594 0.000385786331606 26.1762 26.1741 25.9562 25.3514 24.9446 24.6816 24.4996 24.4159 7.95769337549
0.919474 -0.00142410001559 0.00141597633161 26.1345 26.1316 25.966 25.3618 25.0501 24.9406 24.8497 24.8784 7.12585171225
0.895176 -0.00100090001559 0.00108750633161 26.6361 26.2227 25.0975 24.1701 23.455 22.8874 22.5418 22.3478 8.12941660479
0.949111 -0.000701600015594 0.000779406331606 26.8239 26.7649 26.4022 25.7029 25.2393 24.9304 24.7379 24.6605 7.5835531485
0.916275 -0.000606200015594 0.000730776331606 24.4653 24.2572 23.5935 22.8459 22.2817 21.7971 21.4399 21.2298 9.83329331744
0.925307 -0.00142790001559 0.000463526331606 26.2372 25.6877 24.3761 23.3103 22.6381 22.1612 21.859 21.6864 8.34674654605
0.931243 -0.000966100015594 -0.000613923668394 24.7034 24.5111 23.9733 23.288 22.7636 22.3223 21.9962 21.8035 9.40187811146
0.926728 -0.000881900015594 -0.000443323668394 27.4223 27.2672 26.5094 25.7244 25.0252 24.4513 24.1509 24.0075 7.54956879678
0.916735 -0.00105290001559 -0.000555223668394 26.0317 25.665 24.4185 23.4465 22.7064 22.0455 21.5349 21.1825 9.71833312655
0.8877 -0.00123570001559 -0.000163623668394 26.2698 26.1457 25.7522 25.099 24.6183 24.2504 24.0056 23.8715 7.51742764864
0.917382 -0.000956500015594 -0.000293123668394 26.8792 26.5083 25.3825 24.4345 23.7493 23.1158 22.6265 22.3126 9.15813729536
0.917299 -0.000868100015594 -0.000399823668394 25.9511 25.7716 25.292 24.6145 24.1389 23.7649 23.4986 23.3503 8.5158031185
0.895546 -0.000572200015594 -0.000443523668394 24.2976 24.0873 23.3983 22.6402 22.0146 21.4826 21.1044 20.8737 9.9278633163
0.895362 -0.000706700015594 0.000127676331606 25.8262 25.7722 25.4977 24.8434 24.455 24.2311 24.0646 24.0089 6.86834425185
0.895512 -0.000714700015594 -0.000454123668394 29.5145 27.5145 25.3174 24.2878 23.3833 22.6467 22.2397 22.006 9.45426840658
0.936814 -0.000680100015594 6.79763316062e-05 28.0886 27.6561 26.5963 25.6689 24.9871 24.5058 24.2543 24.1386 7.42246162539
0.925633 -0.000607200015594 0.000217816331606 26.6769 26.5979 26.2443 25.5618 25.1292 24.8536 24.6827 24.6361 7.45421463575
0.925394 -0.000616200015594 8.02763316062e-05 25.3177 24.9694 23.963 23.0561 22.4293 21.8573 21.3936 21.0966 9.79637843833
0.926326 -0.000848700015594 -0.000290223668394 28.3573 26.3863 24.2445 23.2398 22.3281 21.6017 21.2113 20.9983 10.5612830124
0.926918 -0.00141040001559 -0.000653223668394 26.7128 26.5614 26.0615 25.3712 24.856 24.4281 24.1208 23.9429 7.84700150512
0.895661 -0.000876000015594 -0.000608223668394 25.2583 24.9963 24.2613 23.4906 22.9257 22.4194 22.0182 21.7729 9.33471921364
0.927478 -0.000872400015594 -0.000565023668394 27.072 26.8195 26.0625 25.2181 24.6181 24.1625 23.8723 23.7303 7.27823237894
0.889862 -0.00143080001559 -0.00128892366839 26.3492 26.1627 25.5197 24.7005 24.1295 23.73 23.47 23.3375 8.39248599176
0.925546 -0.000661900015594 -0.000966323668394 25.9943 25.8186 25.2122 24.4312 23.8684 23.4494 23.1624 23.0077 8.56823351858
0.931536 -0.000485300015594 -0.000615223668394 25.6922 25.4588 24.7883 24.0531 23.5128 23.0287 22.6406 22.4048 8.86524989894
0.924713 -0.000574500015594 0.000156476331606 29.8149 27.8918 25.6626 24.6116 23.6873 22.9514 22.5239 22.2619 8.40128725037
0.863608 -0.000927100015594 0.000128576331606 26.347 26.421 26.3807 25.8805 25.5999 25.4804 25.3762 25.379 7.04854346104
0.928234 -0.000653500015594 -0.000396723668394 26.8842 26.6305 25.862 25.0425 24.4148 23.9356 23.6739 23.5518 6.91353124107
0.933506 -0.00101870001559 -0.000256323668394 26.1861 26.1964 26.036 25.481 25.1118 24.8905 24.7375 24.6766 7.56692615405
0.927342 -0.00139020001559 -0.000449623668394 26.5846 26.5749 26.4358 25.8846 25.6025 25.5142 25.4085 25.4048 7.03508468103
0.916558 -0.00139900001559 -0.000217923668394 26.3449 26.2696 25.9111 25.2479 24.7828 24.4573 24.2323 24.1178 7.9459803476
0.926581 -0.000824200015594 -0.000347423668394 28.2297 27.6346 26.1107 25.1207 24.2931 23.5914 23.1722 22.9313 8.78031020663
0.927496 -0.000821200015594 -4.45236683938e-05 23.9083 23.7921 23.5585 23.0096 22.6808 22.4795 22.2918 22.1884 9.26869402644
0.936976 -0.00116860001559 0.000320686331606 27.0521 26.8567 26.3156 25.6344 25.0848 24.6073 24.2749 24.0912 7.54852841988
0.924973 -0.000905200015594 -0.000516823668394 27.1992 26.8531 26.0494 25.2565 24.6805 24.1702 23.8031 23.5874 8.06052458519
0.896069 -0.000772100015594 0.000348746331606 25.904 25.6735 24.8531 24.0737 23.4324 22.7757 22.2489 21.907 9.30701886009
0.926034 -0.000461500015594 -0.000535223668394 29.0383 26.9514 24.6738 23.6554 22.6903 21.9331 21.5084 21.2501 8.28568152529
0.917372 -0.00115530001559 6.69763316062e-05 25.1838 25.0589 24.627 23.978 23.4943 23.1031 22.8136 22.6514 8.58342118897
0.894835 -0.000766500015594 -0.000326123668394 25.2925 25.2192 24.9241 24.3099 23.9201 23.6744 23.4867 23.3977 8.12433599261
0.925714 -0.000851500015594 -0.000119123668394 26.1227 26.1865 26.0855 25.576 25.1989 24.9337 24.7643 24.6855 7.5231496313
0.91627 -0.00111860001559 -0.000488223668394 26.3348 26.2427 25.7531 25.0315 24.4648 24.0276 23.7613 23.6164 8.39042264966
0.210083 0.00111509998441 -0.00118062366839 25.9109 24.6667 23.9673 23.7604 23.6249 23.4924 23.4838 23.4866 7.52964279304
0.219492 0.00107399998441 -0.000909123668394 24.0414 22.9709 22.183 21.894 21.7092 21.517 21.4648 21.4603 8.09956917644
0.199921 0.000930599984406 0.000331806331606 23.3147 22.4364 21.6889 21.3963 21.1823 20.899 20.8237 20.7482 8.305127785
0.220512 0.00127339998441 0.000337716331606 22.82 21.0537 19.8157 19.356 19.0445 18.6186 18.4981 18.3684 7.42509644506
0.197301 0.000915699984406 7.68763316062e-05 25.82 24.4781 23.5409 23.1871 22.9643 22.7382 22.6763 22.6638 6.79014390238
0.202607 0.000805299984406 -0.000279923668394 24.2045 23.4197 22.7455 22.4815 22.2856 22.0237 21.959 21.8999 7.53229693116
0.206809 0.000750999984406 0.000325816331606 23.1349 22.3358 21.6689 21.4076 21.2062 20.909 20.8271 20.7433 8.36876834576
0.215268 0.000784399984406 0.000569316331606 25.7508 24.1072 22.9681 22.5397 22.2543 21.9033 21.8033 21.7106 7.10993693945
0.221082 0.000763499984406 0.000664136331606 25.4157 24.4727 23.6374 23.2945 23.0516 22.7519 22.6803 22.6095 7.18389464288
0.195804 0.00118609998441 0.000759196331606 25.9462 24.3519 23.2634 22.8571 22.5937 22.2882 22.1956 22.1282 6.69328700096
0.219049 0.00141779998441 0.000467086331606 22.4537 20.6482 19.371 18.9019 18.5863 18.1254 17.9947 17.8552 9.18548732972
0.20534 0.00136989998441 -8.68236683938e-05 21.0694 20.138 19.3997 19.1064 18.8766 18.52 18.4078 18.2971 9.62567862778
0.218414 0.000995799984406 -0.000210623668394 23.4499 21.7623 20.6003 20.164 19.8717 19.4957 19.3821 19.2754 8.12941526382
0.203586 0.00100539998441 0.000173176331606 22.2965 21.5108 20.8716 20.6329 20.4496 20.1866 20.1196 20.0472 8.57582980508
0.215633 0.00116429998441 0.000615586331606 24.1111 22.3407 21.0812 20.6117 20.2911 19.8748 19.7693 19.6425 6.9826528945
0.219541 0.000864499984406 0.000945526331606 22.1563 20.9993 20.1488 19.834 19.611 19.3091 19.2142 19.1277 8.75645113193
0.22056 0.00123719998441 0.000493706331606 25.3007 24.0105 23.0808 22.6967 22.3944 21.9342 21.7685 21.6254 6.98498291326
0.220652 0.000699999984406 0.000852046331606 22.9659 21.1591 19.9034 19.4255 19.0959 18.6376 18.4951 18.3543 9.32055044828
0.219345 0.00107469998441 0.000834956331606 20.286 18.516 17.2506 16.7817 16.4634 16.0327 15.9227 15.7882 11.1872542669
0.222869 0.00140689998441 0.00117109633161 23.9368 23.063 22.3819 22.1206 21.9272 21.6716 21.5942 21.5445 7.49479759329
0.203999 0.000907399984406 0.00135352633161 26.4067 25.2874 24.4155 24.0822 23.8772 23.666 23.602 23.5946 6.77050459883
0.220335 0.000892499984406 0.00123352633161 24.8043 23.1209 21.9396 21.4977 21.1998 20.8309 20.7306 20.6268 7.04930071391
0.216352 0.000886499984406 0.000687106331606 24.2678 22.5405 21.3262 20.8706 20.5602 20.1696 20.066 19.9527 7.2537809011
0.205057 0.000883399984406 0.000688806331606 21.7906 20.7914 19.9792 19.6606 19.4315 19.1201 19.0247 18.936 9.65955437489
0.219833 0.00133909998441 0.000787216331606 24.3196 23.5264 22.8604 22.6035 22.4178 22.1829 22.1223 22.0831 6.82395015968
0.215797 0.00134329998441 0.000669356331606 24.4282 23.0421 22.0172 21.6272 21.364 21.0349 20.9381 20.8507 7.84769066755
0.200014 0.00118269998441 -0.000207923668394 24.2345 23.6296 23.2649 23.2065 23.1585 23.107 23.1813 23.2359 6.918058949
1.38161 -0.000402700015594 -0.00102772366839 29.869 28.7202 27.4395 25.7128 24.7798 23.2964 22.7133 22.2816 8.09561514174
1.38022 -0.000410300015594 -0.00100732366839 24.2999 24.0155 23.67 23.1759 22.6395 21.7903 21.445 21.0966 10.2886876305
1.35633 0.000561299984406 -0.00107282366839 27.2571 26.7022 26.3819 25.6842 24.9632 23.9531 23.6765 23.4862 8.15811279807
1.35861 0.000569499984406 -0.00103572366839 24.8011 24.628 24.5129 24.1777 23.7021 22.9152 22.662 22.4524 9.6549453821
1.39163 0.000232699984406 -0.000998623668394 25.2519 25.1007 24.9577 24.7285 24.3551 23.7685 23.6188 23.4466 8.29938695735
1.39163 0.000368699984406 -0.000934323668394 26.5871 26.3711 26.2036 25.9379 25.5253 24.8244 24.6085 24.4106 8.05168362847
1.35173 -0.000131500015594 -0.000911923668394 25.8126 25.7456 25.7342 25.598 25.2696 24.6247 24.4113 24.2393 7.57516657975
1.35214 -3.10001559394e-06 -0.000964423668394 25.455 25.2632 25.1206 24.8528 24.4188 23.7512 23.5823 23.4185 8.53351265094
1.38064 0.000584799984406 -0.00131592366839 24.6525 24.4611 24.2896 24.0373 23.6438 23.0006 22.8129 22.6119 9.41491309186
1.35851 0.000250899984406 -0.00120512366839 23.6408 23.3607 23.0011 22.457 21.8925 20.9757 20.6096 20.2616 10.6167992608
1.37363 0.000250899984406 -0.00138502366839 25.0402 24.6663 24.1935 23.4663 22.7842 21.7813 21.4034 21.055 10.408287037
1.35958 0.000506499984406 -0.00102002366839 25.3446 25.2573 25.2069 25.0499 24.7484 24.2458 24.1416 24.0094 6.79449521803
1.39362 0.000457299984406 -0.000862723668394 25.8686 25.6274 25.3891 24.813 24.1939 23.1534 22.7659 22.4762 8.88126517528
1.35677 0.000342799984406 -0.00115532366839 31.5276 28.7609 27.3897 25.7336 24.8149 23.4261 22.906 22.5611 8.33231724702
1.39424 0.000464799984406 -0.000882623668394 23.619 23.5192 23.4784 23.3007 22.9445 22.2724 22.0591 21.8712 9.93177212581
1.39313 0.000184299984406 -0.000724923668394 25.9808 25.8905 25.8635 25.7087 25.3503 24.7666 24.6455 24.5236 6.85671170651
1.35649 0.000186499984406 -0.00104352366839 24.9139 24.8086 24.7557 24.4384 23.9812 23.0611 22.6969 22.4188 9.31236012287
1.39725 1.51999844061e-05 -0.00131612366839 25.5756 25.4307 25.3398 25.1121 24.7134 24.0204 23.8135 23.6324 8.41007299373
1.3582 0.000447599984406 -0.00118342366839 25.9093 25.7387 25.6106 25.3152 24.8742 24.115 23.8612 23.6431 8.23168735316
1.35544 0.000450899984406 -0.00103092366839 26.4842 26.1311 25.7416 25.0562 24.3595 23.3135 22.9296 22.6135 8.74274944548
1.39336 0.000203399984406 -0.000721823668394 26.3357 25.9498 25.5019 24.8436 24.1685 23.1405 22.7122 22.2998 9.67508537039
1.39374 0.000395999984406 -0.000976623668394 26.1101 25.8621 25.5349 25.0448 24.5033 23.6122 23.2252 22.8524 8.82102358622
1.39293 0.000199599984406 -0.000766423668394 25.1511 24.825 24.4569 23.878 23.2546 22.3183 21.9812 21.6756 9.94568390976
1.34698 0.000635899984406 -0.00130102366839 26.1681 26.0629 26.0373 25.7958 25.3643 24.6051 24.3819 24.2108 7.5202685887
1.35562 0.000351599984406 -0.00106892366839 26.1394 25.8791 25.6347 25.2206 24.6873 23.8832 23.6406 23.42 7.91291737366
1.39546 0.000355499984406 -0.00144192366839 26.5973 26.3594 26.0632 25.6152 25.0985 24.2315 23.8739 23.5619 8.40487748871
1.35621 -9.50001559395e-06 -0.000971723668394 26.3825 26.1769 25.9218 25.4564 24.9183 23.9759 23.5803 23.2459 8.25518326675
1.34962 -0.000295200015594 0.000863206331606 25.3151 25.3844 25.5299 25.6052 25.486 25.195 25.1195 25.0548 7.28079912739
1.34861 -0.000430300015594 0.000764056331606 25.9237 25.7281 25.6153 25.1696 24.6267 23.7476 23.4639 23.271 8.49594749838
1.38955 -0.000152600015594 0.000903306331606 26.1511 25.9731 25.8127 25.4624 24.9944 24.1278 23.7999 23.546 8.1741566346
1.3497 -0.000239700015594 0.000906656331606 25.7268 25.4259 25.1161 24.651 24.0864 23.2728 23.0304 22.7857 8.70345322915
1.39188 -0.000233300015594 0.000469806331606 25.4631 25.3757 25.367 25.2128 24.8433 24.2283 24.0943 23.976 8.49164951351
1.35182 0.000464199984406 0.000789626331606 25.8766 25.8332 25.85 25.6915 25.3274 24.6399 24.4252 24.2467 7.93144124771
1.39069 -0.000210000015594 0.000620986331606 24.2561 23.9999 23.7568 23.4267 22.9896 22.2635 22.0105 21.7712 9.7052785954
1.35179 0.000588899984406 0.000676036331606 26.2479 26.089 25.9632 25.6905 25.2538 24.5244 24.3059 24.1133 8.13010227622
1.38112 0.000297299984406 0.00141962633161 24.8727 24.8163 24.8263 24.634 24.2558 23.4916 23.2166 22.9941 8.78661511219
1.35199 6.79999844061e-05 0.000775516331606 25.5618 25.4998 25.5023 25.3791 25.0409 24.4584 24.3215 24.1907 8.17943748027
1.39776 0.000252199984406 0.00111836633161 26.5585 26.3361 26.0523 25.6304 25.1118 24.292 23.9903 23.6974 8.39954419132
1.39486 0.000158599984406 0.00133200633161 25.4236 25.4605 25.5609 25.4916 25.191 24.5614 24.3502 24.1824 8.15747344458
1.35125 0.000174299984406 0.000976416331606 24.6427 24.3487 24.1505 23.5937 22.97 21.9671 21.6393 21.4078 10.2423346281
1.39082 -1.80001559395e-06 0.00126175633161 26.7067 26.3435 25.9227 25.2744 24.6216 23.628 23.2503 22.9225 8.81953389313
1.38923 -0.000134200015594 0.000956676331606 26.1397 26.0314 25.9945 25.8068 25.4065 24.7888 24.6701 24.5453 8.20346071127
1.36754 0.000377899984406 0.000384026331606 27.7137 27.2589 26.7631 25.9023 25.1433 23.9755 23.5247 23.175 8.90367602665
1.36719 0.000484899984406 0.000501206331606 24.8279 24.53 24.1393 23.5661 22.966 22.0591 21.694 21.32 10.4065212127
1.39232 0.000592999984406 0.000525606331606 25.3118 25.2014 25.1288 24.9174 24.5414 23.8215 23.5703 23.3686 8.52163031264
1.3908 -0.000170300015594 0.000820826331606 25.7945 25.4678 25.0286 24.3286 23.6373 22.5866 22.1368 21.71 9.7627016884
1.34521 -0.000226800015594 0.000477356331606 24.7533 24.6456 24.5994 24.4143 24.043 23.381 23.1976 23.0383 8.86580406616
1.34905 -0.000370800015594 0.000786016331606 23.8072 23.6194 23.4234 23.0759 22.6146 21.796 21.4753 21.1745 10.0891496641
1.36818 0.000636099984406 -0.000366423668394 24.8229 24.7661 24.7799 24.5999 24.2153 23.4959 23.2758 23.0947 8.79208760941
1.36007 0.000627899984406 9.47763316062e-05 26.6266 26.4249 26.2904 25.9264 25.3586 24.6033 24.4626 24.3272 7.82860774328
1.35989 0.000106399984406 0.000153476331606 24.1027 23.9389 23.8266 23.6571 23.3154 22.7788 22.6778 22.5431 8.62278671182
1.3933 0.000102799984406 -0.000355623668394 24.0041 23.751 23.4838 23.0325 22.4966 21.5922 21.2417 20.9381 10.37347998
1.37086 5.93999844061e-05 -0.000139923668394 26.7355 26.5149 26.3137 25.9301 25.4246 24.6273 24.3763 24.1527 7.89189927623
1.3936 -7.71000155939e-05 -0.000371123668394 25.6932 25.4946 25.3413 25.0228 24.5625 23.7564 23.4779 23.2498 8.84992116008
1.35207 0.000327799984406 -0.000504023668394 26.2884 26.0484 25.7327 25.3881 24.9548 24.3102 24.0798 23.7861 7.96068272758
1.37104 6.47999844061e-05 -0.000225923668394 26.0548 26.0245 26.0578 25.9274 25.5663 24.9554 24.8131 24.6787 7.82605855056
1.35904 0.000317399984406 -0.000140823668394 24.8691 24.6961 24.5477 24.2726 23.8559 23.1265 22.881 22.6649 9.25219288349
1.34864 -0.000367300015594 -0.000557223668394 27.0354 26.7591 26.4629 25.979 25.4055 24.5605 24.2825 24.0189 7.86786985041
1.38374 -0.000367600015594 -0.000366223668394 26.0157 25.9399 25.9189 25.7731 25.4388 24.8012 24.5995 24.437 8.02825877407
1.39203 0.000149699984406 -0.000303123668394 26.0516 25.7177 25.2824 24.6251 23.9462 22.9234 22.4324 21.843 10.67022451
1.39278 0.000404699984406 -0.00102032366839 26.0152 25.9316 25.9096 25.76 25.4093 24.812 24.6721 24.5401 6.74562359237
1.39183 0.000337399984406 -0.00107442366839 23.4496 23.3225 23.2475 23.0115 22.6141 21.8741 21.6153 21.3937 10.4964311119
1.33667 0.000349199984406 -0.00113362366839 27.0217 26.7012 26.3063 25.7451 25.1512 24.2068 23.813 23.4529 8.21489720314
1.39382 0.000433199984406 -0.00102742366839 23.0434 22.9278 22.8877 22.6815 22.303 21.6025 21.3792 21.1802 10.4096018871
1.39306 0.000432699984406 -0.00102332366839 27.2676 27.028 26.6002 25.8174 25.0917 23.9107 23.3466 22.794 8.77906018942
1.39372 0.000419699984406 -0.000825223668394 26.6802 26.4426 26.3142 25.8946 25.3127 24.5132 24.3347 24.1706 7.93546141764
1.35246 -5.66000155939e-05 -0.000872423668394 26.3576 26.0651 25.666 25.0415 24.3681 23.4503 23.12 22.7415 8.74624626489
1.39329 0.000429399984406 -0.000534623668394 30.059 28.0883 26.509 24.7028 23.7904 22.3001 21.7313 21.3445 10.7527319146
1.35244 0.000422799984406 -0.000321223668394 25.4245 25.4545 25.5424 25.4976 25.2026 24.699 24.6038 24.4989 8.06015247389
1.35928 0.000420599984406 -9.05236683938e-05 26.0732 25.9167 25.8344 25.5638 25.1199 24.3772 24.167 23.9956 8.1741378683
1.39294 -0.000146200015594 -0.000567123668394 30.1678 27.8628 26.4598 24.7967 23.9173 22.5069 21.9803 21.6489 10.5505781898
1.38114 0.000281399984406 -0.000156223668394 25.7679 25.5773 25.3925 25.103 24.6837 23.9884 23.7679 23.5574 8.40420675608
1.39022 0.000261999984406 -8.63236683938e-05 24.758 24.7446 24.7915 24.6996 24.3712 23.8029 23.6798 23.5552 7.79475275607
1.39146 0.000256799984406 -0.000283923668394 23.7988 23.7255 23.7536 23.6068 23.2861 22.5399 22.2059 21.9681 8.1520223019
1.39045 0.000302899984406 -0.000242023668394 27.305 26.6905 25.9965 24.7419 23.8229 22.4864 21.947 21.497 9.69443812245
1.39241 0.000302299984406 -0.000153223668394 28.9815 26.3126 25.1821 23.5924 22.7023 21.3271 20.8389 20.4995 10.8640707853
1.39418 0.000308199984406 -8.87236683938e-05 27.607 27.1127 26.7029 25.8269 25.0719 23.9132 23.5189 23.248 8.65771873638
1.368 0.000409599984406 -0.000100023668394 24.0581 23.9446 23.7023 23.3398 22.9238 22.1633 21.7655 21.3814 10.5729021946
1.35874 3.98999844061e-05 3.03763316062e-05 26.8648 26.4797 26.0638 25.3493 24.6254 23.6345 23.3192 23.0228 8.433766907
1.39281 0.000580799984406 -0.000455023668394 26.2927 26.1639 26.09 25.8892 25.4875 24.8929 24.798 24.6898 7.84699550322
1.34844 -0.000402400015594 0.000755896331606 26.8704 26.6221 26.3753 25.989 25.4951 24.739 24.4947 24.2657 7.26614952363
1.35893 -0.000271000015594 0.000795016331606 26.0349 25.7319 25.3428 24.8143 24.2449 23.3921 23.0549 22.7018 9.09648063724
1.35211 0.000610999984406 0.000816506331606 26.1171 25.8844 25.6081 25.1722 24.6664 23.7995 23.4442 23.1287 8.58383687551
1.38838 0.000389699984406 -8.86236683938e-05 26.2453 26.1237 26.0527 25.7702 25.3253 24.5056 24.2234 24.0143 7.96522368744
1.39311 0.000170899984406 -0.000421423668394 26.0524 25.7457 25.3199 24.6581 24.0102 22.9858 22.5157 22.0638 9.37069206371
1.39255 -7.17000155939e-05 -0.000562523668394 25.3726 25.2734 25.2299 24.9851 24.5486 23.7929 23.5624 23.374 8.27126181542
1.37028 -6.73000155939e-05 -0.000351823668394 23.496 23.394 23.3491 23.1892 22.8458 22.2261 22.0527 21.8871 9.8242440695
1.3489 -0.000396500015594 -0.000581623668394 26.4726 26.2097 25.842 25.2859 24.6663 23.7564 23.3881 22.9909 9.03390006787
1.38978 0.000247999984406 -9.02236683938e-05 25.9448 25.8754 25.8788 25.7266 25.3442 24.7502 24.6498 24.5484 7.27045045027
1.38866 0.000515099984406 -8.15236683938e-05 25.8446 25.7022 25.6342 25.3946 24.9599 24.2712 24.1036 23.959 8.21342243607
